{500000, 10}
{743, {1, 1, 0, 1, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{335740, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{335870, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{336009, {0, 1, 1, 0, 1, 1, 1, 1, 1, 1}, {0.5, 0.5}}
{336563, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{336583, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{336592, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{337189, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{337469, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{337771, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{337847, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{337996, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{338234, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{338235, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{338712, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{338836, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{338837, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{338939, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{338986, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{339955, {1, 0, 0, 1, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{340856, {1, 0, 0, 1, 0, 0, 0, 0, 0, 0}, {0.5, 0.5}}
{340907, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{341092, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{342484, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{343355, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{343723, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{344720, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{345151, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{345307, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{346222, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{346301, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{347612, {1, 1, 1, 1, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{348287, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{348394, {0, 1, 1, 0, 1, 1, 1, 1, 1, 1}, {0.5, 0.5}}
{348440, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{349409, {0, 0, 0, 0, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{349675, {0, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{351188, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{351348, {0, 1, 1, 0, 1, 1, 1, 1, 1, 1}, {0.5, 0.5}}
{351484, {1, 0, 0, 1, 0, 0, 0, 0, 0, 0}, {0.5, 0.5}}
{351805, {0, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{354304, {1, 0, 0, 1, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{355623, {0, 0, 0, 0, 0, 1, 1, 0, 0, 0}, {0.5, 0.5}}
{355941, {1, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{356449, {1, 0, 0, 1, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{360082, {1, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{361799, {0, 0, 0, 1, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{361996, {1, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{362193, {1, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{364117, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{364501, {0, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{366439, {0, 0, 0, 1, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{368387, {0, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{370839, {1, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{371447, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{371680, {1, 0, 0, 0, 0, 0, 1, 0, 0, 0}, {0.5, 0.5}}
{371733, {0, 1, 1, 1, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{371798, {1, 1, 1, 0, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{372500, {0, 1, 1, 1, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{372754, {0, 1, 1, 1, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{373096, {0, 1, 1, 1, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{373546, {0, 0, 0, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{373557, {1, 0, 0, 0, 0, 0, 1, 0, 0, 0}, {0.5, 0.5}}
{373963, {0, 1, 1, 1, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{374059, {0, 0, 0, 1, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{374120, {0, 1, 1, 0, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{374831, {0, 0, 0, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{375037, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{375560, {0, 1, 1, 1, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{375975, {1, 1, 1, 0, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{376299, {1, 0, 0, 0, 1, 1, 1, 0, 0, 1}, {0.5, 0.5}}
{377355, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{377773, {1, 0, 0, 0, 0, 0, 1, 0, 0, 0}, {0.5, 0.5}}
{379101, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{379269, {0, 1, 1, 1, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{379362, {0, 1, 1, 0, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{380102, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{380154, {1, 0, 0, 1, 1, 1, 1, 0, 0, 1}, {0.5, 0.5}}
{381253, {1, 0, 0, 1, 0, 0, 1, 0, 0, 0}, {0.5, 0.5}}
{381358, {0, 1, 1, 0, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{381508, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{381604, {0, 1, 1, 0, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{381696, {1, 0, 0, 1, 1, 1, 1, 0, 0, 1}, {0.5, 0.5}}
{381704, {0, 0, 0, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{382310, {1, 0, 0, 1, 0, 0, 1, 0, 0, 0}, {0.5, 0.5}}
{383409, {0, 1, 1, 0, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{383427, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{383444, {0, 0, 0, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{384340, {0, 1, 1, 0, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{384971, {0, 1, 1, 0, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{385902, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{387421, {1, 0, 0, 1, 0, 0, 1, 0, 0, 0}, {0.5, 0.5}}
{387578, {1, 0, 0, 1, 1, 1, 1, 0, 0, 1}, {0.5, 0.5}}
{387622, {1, 0, 0, 1, 1, 1, 1, 0, 0, 1}, {0.5, 0.5}}
{388293, {0, 1, 1, 0, 0, 0, 0, 1, 1, 0}, {0.5, 0.5}}
{388564, {0, 1, 1, 0, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{389229, {0, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{389916, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{390059, {0, 1, 1, 0, 1, 1, 0, 1, 0, 1}, {0.5, 0.5}}
{392414, {0, 1, 1, 1, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{392450, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{392652, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{392822, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{393235, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{393320, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{393423, {0, 1, 1, 0, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{393673, {0, 1, 1, 0, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{394018, {0, 0, 0, 0, 0, 0, 1, 0, 1, 0}, {0.5, 0.5}}
{394192, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{394220, {0, 0, 0, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{394413, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{394414, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{394970, {0, 0, 0, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{395818, {0, 0, 0, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{396189, {1, 1, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{396325, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{396834, {0, 1, 1, 1, 0, 0, 1, 1, 0, 0}, {0.5, 0.5}}
{397679, {1, 0, 0, 1, 1, 1, 1, 0, 1, 1}, {0.5, 0.5}}
{398168, {0, 1, 1, 1, 0, 0, 1, 1, 0, 0}, {0.5, 0.5}}
{398622, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{398740, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{399635, {1, 0, 0, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{399799, {1, 0, 0, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{400150, {1, 1, 1, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{400448, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{400706, {0, 1, 1, 0, 0, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{400910, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{400920, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{401157, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{401898, {0, 1, 0, 1, 0, 0, 1, 1, 0, 0}, {0.5, 0.5}}
{401954, {1, 1, 0, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{402167, {1, 0, 1, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{402202, {0, 0, 1, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{402313, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{402429, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{402577, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{402913, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{402945, {1, 0, 1, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{403939, {1, 0, 1, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{403993, {0, 1, 0, 1, 0, 0, 1, 1, 0, 0}, {0.5, 0.5}}
{404165, {1, 0, 1, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{404860, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{405417, {0, 0, 1, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{406356, {0, 1, 0, 1, 0, 0, 1, 1, 0, 0}, {0.5, 0.5}}
{406416, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{406443, {0, 0, 1, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{406448, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{406852, {0, 0, 1, 0, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{406955, {0, 1, 0, 1, 0, 0, 1, 1, 0, 0}, {0.5, 0.5}}
{407541, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{409858, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{410003, {1, 0, 1, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{410636, {1, 1, 1, 0, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{411287, {0, 0, 1, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{411383, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{411580, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{411902, {1, 0, 1, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{412008, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{412606, {0, 0, 1, 0, 1, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{412952, {1, 0, 1, 0, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{413036, {1, 0, 0, 0, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{413110, {0, 1, 1, 1, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{413332, {0, 1, 0, 1, 0, 0, 1, 1, 0, 0}, {0.5, 0.5}}
{414618, {1, 1, 0, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{415316, {1, 1, 0, 1, 0, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{417106, {1, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{417336, {1, 1, 0, 1, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{417415, {1, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{418335, {0, 0, 1, 0, 0, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{418552, {0, 0, 0, 0, 0, 1, 1, 0, 0, 0}, {0.5, 0.5}}
{419226, {0, 0, 1, 0, 0, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{420765, {1, 0, 1, 0, 0, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{424150, {1, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{425402, {0, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{425716, {1, 0, 1, 0, 0, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{425911, {0, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{426329, {0, 0, 1, 0, 0, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{427087, {1, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{429512, {1, 1, 1, 0, 1, 1, 0, 1, 1, 1}, {0.5, 0.5}}
{429832, {0, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{431012, {1, 1, 0, 1, 1, 0, 1, 1, 1, 0}, {0.5, 0.5}}
{431113, {0, 0, 1, 0, 0, 1, 0, 0, 0, 1}, {0.5, 0.5}}
{433077, {1, 1, 1, 0, 1, 1, 0, 1, 1, 0}, {0.5, 0.5}}
{436456, {0, 0, 0, 1, 0, 0, 1, 0, 0, 1}, {0.5, 0.5}}
{436668, {1, 1, 0, 1, 1, 0, 1, 1, 1, 1}, {0.5, 0.5}}
{437654, {0, 0, 1, 0, 0, 1, 0, 0, 0, 0}, {0.5, 0.5}}
{438202, {1, 1, 0, 1, 1, 0, 1, 1, 0, 1}, {0.5, 0.5}}
{439224, {0, 0, 1, 0, 0, 1, 0, 0, 0, 0}, {0.5, 0.5}}
{439560, {1, 1, 0, 1, 1, 0, 1, 1, 1, 1}, {0.5, 0.5}}
{442885, {0, 0, 1, 0, 0, 1, 0, 0, 1, 0}, {0.5, 0.5}}
{443843, {0, 0, 1, 0, 0, 1, 0, 0, 1, 0}, {0.5, 0.5}}
{444977, {0, 0, 0, 1, 0, 0, 0, 0, 1, 0}, {0.5, 0.5}}
{445159, {1, 1, 0, 0, 1, 0, 0, 1, 0, 0}, {0.5, 0.5}}
{446530, {1, 1, 0, 1, 1, 0, 1, 1, 0, 1}, {0.5, 0.5}}
{447003, {1, 1, 0, 1, 1, 0, 1, 1, 1, 1}, {0.5, 0.5}}
{448892, {0, 0, 0, 0, 0, 0, 1, 0, 0, 1}, {0.5, 0.5}}
{452714, {1, 0, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{452808, {0, 0, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{453034, {0, 1, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{453094, {1, 0, 1, 1, 1, 1, 1, 0, 0, 1}, {0.5, 0.5}}
{453612, {1, 1, 1, 0, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{455173, {1, 1, 1, 0, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{455500, {0, 1, 0, 1, 1, 0, 0, 1, 1, 1}, {0.5, 0.5}}
{455925, {1, 0, 1, 0, 0, 1, 1, 0, 0, 0}, {0.5, 0.5}}
{456101, {1, 0, 1, 0, 0, 1, 1, 0, 0, 0}, {0.5, 0.5}}
{457855, {1, 0, 1, 0, 0, 1, 1, 0, 0, 0}, {0.5, 0.5}}
{458233, {0, 1, 0, 1, 1, 0, 0, 1, 1, 1}, {0.5, 0.5}}
{458263, {0, 1, 0, 1, 1, 0, 0, 1, 1, 1}, {0.5, 0.5}}
{458471, {0, 1, 0, 1, 1, 0, 0, 1, 1, 1}, {0.5, 0.5}}
{459133, {0, 1, 0, 1, 1, 0, 0, 1, 0, 1}, {0.5, 0.5}}
{459881, {1, 0, 1, 0, 0, 1, 1, 0, 1, 0}, {0.5, 0.5}}
{460280, {0, 1, 0, 1, 1, 0, 0, 1, 1, 1}, {0.5, 0.5}}
{460949, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{461400, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{461674, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{462309, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{463647, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{463810, {1, 0, 0, 1, 1, 1, 1, 1, 1, 1}, {0.5, 0.5}}
{463846, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{464458, {0, 0, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{464552, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{464657, {1, 1, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{464687, {1, 1, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{465226, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{465990, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{466444, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{467632, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{468007, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{468335, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{468800, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{468817, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{468857, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{469226, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{469977, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{470566, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{471145, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{471651, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{471693, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{471724, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{471847, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{472040, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{472413, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{472565, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{472755, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{473241, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{473505, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{473722, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{474515, {0, 1, 0, 0, 1, 0, 0, 0, 0, 0}, {0.5, 0.5}}
{474870, {1, 1, 1, 0, 1, 1, 1, 1, 0, 1}, {0.5, 0.5}}
{474966, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{475110, {0, 1, 0, 0, 1, 0, 0, 0, 0, 0}, {0.5, 0.5}}
{475140, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{475919, {1, 0, 1, 0, 0, 1, 1, 1, 0, 0}, {0.5, 0.5}}
{476033, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{476453, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{477430, {0, 1, 0, 1, 1, 0, 0, 0, 1, 1}, {0.5, 0.5}}
{479269, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{479667, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{480106, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{480229, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{480283, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{480408, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{480591, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{480844, {0, 1, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{481261, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{481657, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{481872, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{482040, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{482062, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{482498, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{482737, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{483020, {0, 1, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{483685, {0, 1, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{483984, {1, 0, 1, 0, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{484225, {0, 0, 0, 1, 1, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{484341, {0, 1, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{485658, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{486582, {0, 1, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{488221, {0, 1, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{488852, {0, 1, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{489319, {1, 0, 1, 0, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{489351, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{489570, {0, 0, 0, 0, 0, 0, 0, 1, 1, 0}, {0.5, 0.5}}
{489785, {0, 1, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{489829, {1, 1, 1, 0, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{491966, {1, 0, 1, 0, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{492591, {0, 0, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{492626, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{493150, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{494060, {0, 0, 0, 1, 0, 0, 0, 0, 0, 1}, {0.5, 0.5}}
{496134, {1, 0, 1, 0, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{496771, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{497023, {0, 1, 1, 1, 1, 1, 0, 0, 1, 1}, {0.5, 0.5}}
{497310, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{497935, {1, 0, 1, 0, 0, 1, 1, 1, 1, 0}, {0.5, 0.5}}
{498632, {1, 0, 1, 1, 1, 1, 1, 1, 1, 0}, {0.5, 0.5}}
